loan_id,customer_id,branch_id,loan_type,loan_amount,interest_rate,loan_start_date,loan_term_months,outstanding_balance,payment_status,risk_level
L003190,C09957,BR021,Personal,126881149.24,11.26,2026-08-05,12,87765091.58,Current,Medium
L003191,C04064,BR030,Mortgage,465327812.43,9.83,2026-01-14,120,220669219.18,Late,High
L003192,C06026,BR022,Personal,189445082.56,11.81,2025-12-08,60,116982466.82,Current,Low
L003193,C05283,BR040,Personal,33690578.22,17.19,2025-09-27,48,14074754.2,Current,Low
L003194,C04847,BR019,Mortgage,742734489.38,6.66,2022-05-02,240,586531504.41,Default,High
L003195,C05576,BR046,Personal,130351696.87,15.73,2020-10-06,36,80795677.25,Current,High
L003196,C00749,BR008,Personal,144213059.98,10.2,2023-09-18,12,64715896.86,Current,Low
L003197,C04829,BR035,Mortgage,158370376.29,7.97,2026-07-31,300,68993045.42,Late,Medium
L003198,C02015,BR042,Auto,310318878.73,8.72,2025-06-23,72,48725556.79,Current,Low
L003199,C08650,BR038,Auto,446256267.91,7.33,2024-05-17,36,176360756.13,Current,High
L003200,C03764,BR035,Business,274560844.7,13.32,2025-06-27,12,95142469.05,Current,Medium
L003201,C01941,BR039,Mortgage,828757164.91,5.58,2023-05-13,300,560056996.9,Default,High
L003202,C03480,BR035,Mortgage,740534461.16,7.29,2026-08-22,300,665303323.31,Default,High
L003203,C00450,BR039,Mortgage,486058725.6,8.86,2021-01-12,300,189279365.04,Current,High
L003204,C03204,BR040,Mortgage,773290168.69,7.95,2024-01-02,240,336747262.52,Late,High
L003205,C00365,BR024,Mortgage,448673183.06,7.82,2022-11-19,120,107728526.27,Current,Low
L003206,C02578,BR003,Mortgage,397817672.47,6.67,2022-09-07,120,73845346.14,Current,High
L003207,C00018,BR047,Personal,276437830.23,17.96,2026-04-26,48,196014720.04,Late,Low
L003208,C04352,BR028,Personal,150606631.42,15.26,2026-08-27,12,40889098.92,Current,Medium
L003209,C08798,BR014,Personal,70153785.75,10.16,2026-03-09,48,44651511.15,Late,Medium
L003210,C00025,BR029,Personal,84439830.35,13.13,2023-09-09,36,24826000.34,Current,Low
L003211,C08755,BR016,Personal,789323317.04,13.3,2020-12-07,36,485758617.33,Late,Low
L003212,C06518,BR040,Mortgage,583680440.66,5.88,2026-04-21,120,441923055.3,Current,Low
L003213,C06130,BR037,Mortgage,705343406.3,8.14,2022-11-24,300,488324946.41,Default,Medium
L003214,C07587,BR048,Mortgage,2499378859.43,9.02,2025-05-11,240,1180604286.43,Current,Medium
L003215,C07940,BR033,Personal,1888798480.04,12.95,2025-05-11,24,279066615.17,Current,Low
L003216,C01920,BR011,Mortgage,751072262.9,7.33,2023-09-16,120,493997193.16,Late,High
L003217,C09109,BR013,Mortgage,287018565.9,7.12,2023-04-04,240,160839316.01,Current,Low
L003218,C03830,BR035,Auto,568193926.55,8.66,2023-07-26,72,347430040.87,Current,Low
L003219,C04650,BR001,Business,177814962.99,8.92,2024-08-23,24,60638069.67,Current,Low
L003220,C04111,BR013,Personal,52832254.53,16.56,2026-07-02,60,34811883.88,Current,Low
L003221,C04973,BR020,Personal,32335252.42,12.49,2026-06-18,12,21983406.6,Current,Low
L003222,C02701,BR013,Personal,126266736.66,15.85,2024-09-23,24,15615224.18,Current,Low
L003223,C03789,BR038,Auto,91210551.07,12.19,2024-02-12,48,48743497.01,Current,Low
L003224,C00454,BR048,Mortgage,8047869563.6,7.49,2026-07-15,120,7232180007.36,Default,Low
L003225,C08853,BR023,Personal,691175710.73,10.91,2026-05-21,48,400363144.6,Current,Low
L003226,C06391,BR023,Business,2277538146.42,14.65,2024-06-29,12,1753801668.79,Default,Medium
L003227,C09720,BR014,Personal,102727320.77,14.07,2022-09-12,48,41997108.06,Late,High
L003228,C01504,BR050,Auto,156077027.77,10.04,2024-04-08,72,67050978.35,Late,High
L003229,C06165,BR029,Auto,226141753.75,11.46,2025-06-03,36,196750233.56,Default,Medium
L003230,C03828,BR018,Auto,181085785.01,12.06,2025-02-02,60,141830587.95,Current,Low
L003231,C08630,BR012,Personal,136494029.14,13.15,2024-06-14,12,36536604.88,Current,Low
L003232,C08533,BR001,Mortgage,1184536815.76,7.47,2023-10-26,180,892826330.77,Late,High
L003233,C07052,BR038,Personal,412240870.16,12.94,2024-01-24,24,285561052.49,Late,Medium
L003234,C06484,BR044,Personal,84476831.83,11.3,2025-11-17,36,33898951.21,Late,Medium
L003235,C00213,BR023,Personal,207988869.77,12.54,2020-05-14,48,113398476.36,Current,Low
L003236,C07233,BR019,Auto,162364676.0,7.81,2022-09-23,60,27405671.83,Current,Low
L003237,C02621,BR038,Personal,94111927.0,14.95,2025-01-01,36,63893746.4,Current,Low
L003238,C08902,BR012,Mortgage,2471109775.02,8.3,2022-06-20,180,1719305371.06,Default,High
L003239,C00445,BR006,Auto,500323413.28,7.32,2026-06-17,36,142794667.31,Current,Low
L003240,C02488,BR038,Personal,36806701.4,12.36,2025-04-20,48,18809694.29,Late,Low
L003241,C09296,BR032,Personal,150265861.82,16.42,2022-06-25,12,91853179.75,Current,Medium
L003242,C03815,BR023,Mortgage,638373119.92,6.01,2026-08-02,120,160229792.11,Current,Medium
L003243,C04969,BR047,Auto,2530197507.36,7.52,2023-04-04,72,1905615223.65,Current,Low
L003244,C02459,BR007,Personal,144587966.47,14.35,2026-07-06,60,59505491.05,Current,Low
L003245,C04470,BR014,Auto,232401738.6,11.89,2023-08-15,36,27796995.86,Current,Low
L003246,C05648,BR020,Business,182044807.92,8.69,2022-03-12,12,38428262.4,Current,Low
L003247,C02972,BR037,Personal,64414721.56,12.15,2023-09-21,60,30250064.24,Late,Medium
L003248,C03851,BR002,Business,381690702.98,8.2,2024-12-04,24,248113716.08,Current,Low
L003249,C00058,BR004,Personal,250912198.63,10.1,2025-09-20,24,147017121.3,Current,Medium
L003250,C00641,BR018,Personal,49055557.71,10.54,2024-09-27,60,18962446.18,Current,Low
L003251,C08315,BR005,Business,440381747.02,8.9,2023-09-28,24,236239357.73,Current,Medium
L003252,C09542,BR021,Mortgage,1408646894.79,6.46,2026-08-31,120,427292714.92,Current,Medium
L003253,C04938,BR008,Personal,147185167.48,14.57,2024-07-15,48,81295073.5,Current,Low
L003254,C09605,BR037,Personal,302607905.19,17.66,2025-11-24,36,256734795.81,Late,Low
L003255,C06858,BR018,Auto,39904357.57,8.34,2021-11-24,72,6807263.13,Current,Low
L003256,C06386,BR035,Personal,151943750.94,11.22,2023-12-16,48,130209454.85,Default,High
L003257,C04809,BR011,Mortgage,1625255229.21,6.39,2025-10-27,240,727129713.35,Late,High
L003258,C09671,BR030,Business,231323482.54,13.56,2024-12-29,84,46927197.11,Current,High
L003259,C09133,BR020,Personal,285012378.92,17.65,2024-10-04,36,139215652.0,Current,Low
L003260,C06583,BR033,Personal,85820104.75,12.34,2026-06-20,48,54065320.08,Current,Low
L003261,C09157,BR029,Personal,159530542.35,14.97,2026-07-17,24,122652196.54,Current,Low
L003262,C00769,BR013,Auto,282841152.33,8.05,2020-11-10,36,143431524.93,Current,High
L003263,C07457,BR040,Mortgage,1396348137.4,9.04,2025-11-21,120,678734359.05,Current,Low
L003264,C09832,BR027,Personal,333343147.32,17.59,2026-05-03,60,196220982.71,Current,Medium
L003265,C02242,BR030,Mortgage,830904790.29,5.67,2021-07-22,300,553406626.87,Late,High
L003266,C03813,BR038,Auto,283815488.28,11.65,2026-05-05,72,121090081.85,Current,High
L003267,C04770,BR007,Auto,583774445.5,12.06,2025-10-03,48,115687032.61,Current,Low
L003268,C06231,BR036,Personal,120348045.58,12.93,2024-03-12,24,76058391.91,Current,Low
L003269,C03820,BR045,Mortgage,301188398.05,8.55,2026-08-29,300,149596299.64,Current,Medium
L003270,C00727,BR033,Auto,324533746.03,8.77,2026-01-21,36,203980452.51,Late,Low
L003271,C09840,BR016,Mortgage,2040389309.33,9.24,2026-07-03,240,323615584.98,Current,Low
L003272,C00285,BR039,Mortgage,1180177251.82,7.65,2024-06-02,180,382805496.67,Current,Low
L003273,C03974,BR046,Mortgage,801476976.78,9.75,2025-11-16,120,160591540.09,Current,Medium
L003274,C06212,BR034,Personal,347055520.36,15.64,2023-04-24,36,93929475.1,Current,Low
L003275,C02608,BR019,Personal,119727681.7,13.96,2023-10-13,48,65653691.9,Current,Low
L003276,C00858,BR028,Personal,150756255.68,10.79,2022-01-12,48,56441696.29,Current,High
L003277,C08543,BR021,Auto,265940032.91,12.41,2021-05-25,72,60225788.91,Current,Medium
L003278,C09467,BR032,Mortgage,662843653.13,6.21,2024-12-29,120,194298217.98,Current,Medium
L003279,C05701,BR027,Business,171677773.19,8.45,2024-12-18,60,47088613.62,Current,Medium
L003280,C08764,BR040,Auto,190610519.13,11.06,2026-08-20,36,135671208.34,Current,Low
L003281,C08819,BR021,Personal,96303059.56,17.36,2026-07-15,24,36086480.24,Current,Low
L003282,C00004,BR037,Mortgage,721046708.33,8.79,2023-07-18,240,518557042.86,Current,Low
L003283,C06094,BR003,Mortgage,1936462948.48,9.49,2026-07-24,180,1356716162.6,Default,High
L003284,C02056,BR007,Auto,157985788.11,11.37,2026-08-05,48,100993798.02,Current,Low
L003285,C08600,BR036,Personal,472672863.2,16.34,2024-09-29,12,227554444.49,Current,Low
L003286,C04176,BR045,Mortgage,405363697.1,7.56,2026-07-26,300,44360786.39,Current,Medium
L003287,C04077,BR022,Auto,64931545.38,9.66,2024-09-08,36,42600333.09,Default,High
L003288,C09385,BR011,Auto,265313483.81,10.59,2025-12-27,36,117671414.97,Current,Low
L003289,C05208,BR030,Mortgage,1309976739.3,9.99,2025-03-06,240,1142607553.5,Default,Medium
L003290,C02558,BR012,Auto,306568308.7,11.52,2026-02-09,36,126971802.37,Current,Low
L003291,C00515,BR001,Personal,93988429.24,12.16,2025-05-16,36,47431429.03,Late,High
L003292,C04337,BR049,Auto,267461770.42,11.26,2026-05-02,60,77312433.98,Current,High
L003293,C07319,BR044,Personal,81027948.8,15.44,2020-07-16,48,53197352.65,Current,Low
L003294,C02109,BR047,Mortgage,1453407418.49,6.0,2025-03-08,240,885309027.17,Current,Medium
L003295,C06175,BR036,Auto,165147362.91,11.8,2024-07-06,36,43379983.46,Current,Low
L003296,C08787,BR034,Personal,47667978.28,15.14,2024-08-17,36,25913181.25,Current,Medium
L003297,C02944,BR009,Personal,147092274.27,15.03,2024-09-13,60,20186855.62,Current,Low
L003298,C08319,BR049,Personal,61876612.73,14.85,2025-12-28,24,43332800.51,Late,High
L003299,C04280,BR030,Auto,517159520.46,9.96,2026-06-23,72,202221851.58,Current,Low
L003300,C01884,BR027,Personal,214373386.54,15.51,2026-08-29,12,22660291.62,Current,Low
L003301,C00303,BR012,Personal,370772547.85,10.65,2021-12-31,12,45478229.43,Current,Low
L003302,C05493,BR001,Personal,142206013.13,15.2,2022-07-12,36,22681041.85,Current,Low
L003303,C09204,BR041,Auto,225168929.32,10.4,2023-12-01,36,57256141.48,Current,Low
L003304,C04623,BR024,Auto,87755064.96,7.8,2022-04-03,60,64212914.92,Current,Low
L003305,C05330,BR011,Mortgage,452498768.63,9.2,2026-04-19,120,167816711.86,Current,Medium
L003306,C07198,BR001,Mortgage,309487154.22,8.49,2025-03-14,120,184029871.61,Current,High
L003307,C00337,BR019,Business,534738711.83,11.33,2022-07-26,24,383750099.05,Current,Low
L003308,C08945,BR047,Auto,125824668.21,8.33,2022-01-24,72,37575032.07,Current,Low
L003309,C05607,BR014,Personal,124674248.67,15.29,2026-07-08,60,40206177.66,Current,Low
L003310,C08165,BR049,Personal,913913044.14,14.99,2026-01-30,36,594153157.21,Current,Medium
L003311,C02994,BR039,Auto,250980641.75,9.4,2025-11-21,36,51177227.16,Current,Low
L003312,C06441,BR001,Auto,60740450.47,10.13,2021-07-20,60,23134332.33,Current,High
L003313,C08568,BR027,Personal,198982395.13,16.45,2026-07-16,24,117957189.92,Current,Low
L003314,C09164,BR037,Personal,1591690782.08,10.95,2023-12-19,48,495159987.48,Current,Low
L003315,C07726,BR038,Auto,310881939.77,10.4,2024-06-01,36,193346878.97,Current,Medium
L003316,C07390,BR013,Mortgage,384057951.68,6.41,2024-03-15,300,254310138.39,Current,Medium
L003317,C06266,BR026,Mortgage,572453920.24,6.11,2026-02-27,300,432987007.34,Default,Medium
L003318,C02383,BR030,Auto,550206170.72,8.78,2022-01-16,36,337069713.24,Current,Low
L003319,C03718,BR020,Personal,198276596.2,17.82,2026-03-06,12,56697282.5,Current,Low
L003320,C03621,BR038,Business,1272072691.62,10.43,2020-05-01,84,906334263.82,Current,Low
L003321,C06280,BR048,Auto,149409808.51,11.1,2026-07-09,36,16710639.66,Current,Low
L003322,C06299,BR048,Auto,1688264135.68,7.53,2023-07-22,36,747880491.25,Current,Medium
L003323,C05912,BR025,Personal,181013980.11,11.57,2025-06-07,24,156567523.79,Default,High
L003324,C00523,BR019,Mortgage,1503295088.73,9.26,2025-03-11,120,919215134.54,Late,Medium
L003325,C01084,BR019,Mortgage,413199545.33,5.57,2021-05-12,240,174851879.49,Late,Medium
L003326,C07938,BR001,Personal,26736626.1,13.66,2025-03-26,12,15353852.46,Current,Low
L003327,C00562,BR029,Auto,86103808.86,12.03,2024-10-10,60,43298195.43,Current,Low
L003328,C08335,BR039,Business,426140528.58,7.51,2026-01-27,24,92368983.39,Current,Medium
L003329,C07765,BR015,Business,1169554511.02,11.4,2026-04-09,84,437293828.43,Current,Low
L003330,C08445,BR023,Personal,202133044.64,17.45,2026-01-16,12,123642371.72,Current,Low
L003331,C00801,BR023,Mortgage,2796865674.39,8.22,2026-04-26,120,2388510709.18,Default,Medium
L003332,C07692,BR035,Business,283622999.72,12.19,2026-02-05,12,215040115.1,Late,High
L003333,C09631,BR038,Personal,53547761.14,11.19,2021-10-18,60,49401191.53,Default,Medium
L003334,C09175,BR041,Personal,28409058.0,15.56,2024-07-14,12,2946999.16,Current,Medium
L003335,C07565,BR018,Personal,119608615.64,10.78,2020-06-21,24,37768730.35,Current,Low
L003336,C00982,BR004,Auto,288381589.52,9.67,2025-12-06,72,161447482.43,Current,Medium
L003337,C00264,BR047,Personal,178618820.9,12.1,2024-03-13,48,45506065.89,Current,Low
L003338,C05604,BR024,Personal,105964994.63,11.83,2021-12-29,36,47635253.1,Current,Low
L003339,C08720,BR043,Auto,712842470.53,7.33,2021-04-29,36,198985285.77,Current,Low
L003340,C03601,BR029,Personal,53743635.14,14.66,2026-07-30,12,27421860.89,Late,Low
L003341,C03514,BR030,Auto,105618217.74,10.81,2024-10-02,48,80543940.89,Current,Low
L003342,C08988,BR044,Business,552583300.87,8.49,2026-04-01,60,167866919.43,Current,High
L003343,C08120,BR033,Mortgage,768462827.63,8.74,2026-01-28,120,702311226.33,Default,High
L003344,C02571,BR002,Personal,421013025.61,12.23,2022-12-16,36,136994104.4,Current,Medium
L003345,C07674,BR030,Auto,354519746.27,10.18,2022-05-12,36,88907477.72,Current,Low
L003346,C07210,BR029,Business,768419571.49,10.75,2023-04-28,12,602203583.75,Current,Low
L003347,C06627,BR002,Personal,169383997.56,13.66,2025-01-03,12,101155872.16,Current,Low
L003348,C00387,BR038,Auto,395299935.77,10.15,2021-05-18,36,75513377.95,Current,Low
L003349,C09112,BR002,Mortgage,579278088.56,7.74,2022-05-01,240,430338676.25,Default,High
L003350,C00923,BR038,Mortgage,597179167.77,6.11,2026-06-27,120,411260705.66,Current,Medium
L003351,C04553,BR039,Personal,158624992.5,11.61,2023-12-25,12,58288327.84,Current,Medium
L003352,C02147,BR001,Personal,288658000.07,17.11,2026-04-27,12,98553358.46,Current,Medium
L003353,C03877,BR001,Mortgage,344320711.65,9.53,2025-10-01,120,52821001.08,Current,High
L003354,C05831,BR019,Personal,107956599.53,12.9,2025-01-20,60,59462442.97,Late,Medium
L003355,C08830,BR023,Personal,182773261.71,15.05,2022-12-19,24,24199677.27,Current,Low
L003356,C04665,BR004,Personal,239603272.27,14.79,2025-11-11,36,112968231.8,Current,Medium
L003357,C06851,BR047,Auto,147858882.29,10.74,2026-07-26,60,91930121.42,Current,Low
L003358,C06933,BR038,Auto,869780547.27,7.23,2025-11-07,36,400997554.06,Current,Medium
L003359,C08951,BR049,Auto,196123907.54,9.98,2026-02-16,60,87254477.92,Current,Medium
L003360,C05088,BR047,Mortgage,1370842767.19,5.72,2026-07-15,300,203401722.35,Current,High
L003361,C09043,BR007,Mortgage,407649339.32,10.22,2022-01-29,300,188599695.07,Late,Medium
L003362,C00635,BR048,Mortgage,1328950863.41,8.33,2024-09-05,120,917902886.31,Late,High
L003363,C03909,BR050,Personal,480448678.79,11.94,2025-03-14,12,52959642.92,Current,Low
L003364,C06924,BR042,Personal,142183042.2,15.12,2024-05-01,12,112252116.69,Current,Medium
L003365,C07680,BR019,Business,387853738.01,13.04,2026-03-28,24,175809830.05,Current,Medium
L003366,C02454,BR005,Mortgage,237115343.92,7.22,2024-12-08,300,46725484.18,Current,High
L003367,C03675,BR032,Personal,164435184.46,15.64,2026-06-12,12,112144251.15,Default,Low
L003368,C05702,BR042,Business,282126623.58,12.93,2024-05-28,24,124147164.2,Current,Medium
L003369,C09786,BR004,Mortgage,399363761.42,7.75,2025-06-08,240,336742149.61,Late,Medium
L003370,C05464,BR036,Personal,142488283.01,17.71,2025-10-29,36,18511046.21,Current,High
L003371,C07262,BR022,Auto,185317475.91,9.11,2024-09-23,72,78275946.05,Current,High
L003372,C08949,BR046,Auto,347804212.69,10.43,2022-01-15,72,314847030.86,Default,Medium
L003373,C07673,BR006,Mortgage,597182710.53,9.01,2020-10-08,300,436525906.15,Current,Medium
L003374,C01832,BR043,Personal,179910181.75,17.47,2022-04-26,24,67366358.74,Current,High
L003375,C04737,BR024,Business,3534667039.86,9.43,2024-09-24,84,1335765690.99,Current,Low
L003376,C06060,BR050,Personal,137290834.92,13.53,2026-06-01,36,18354270.8,Current,Medium
L003377,C09839,BR037,Personal,76654281.86,13.52,2020-12-09,60,46875813.38,Current,Low
L003378,C07518,BR033,Mortgage,1199641142.19,8.27,2025-07-03,120,524529389.32,Late,Medium
L003379,C07422,BR016,Personal,232443863.78,11.06,2026-05-27,36,75365828.5,Current,Low
L003380,C01929,BR044,Personal,539242493.26,10.53,2026-07-06,24,386743887.66,Current,Low
L003381,C03728,BR032,Auto,122768843.61,11.88,2026-02-01,36,56592812.59,Current,Low
L003382,C07594,BR020,Auto,289821553.57,7.35,2025-12-07,72,73637737.13,Current,Medium
L003383,C08553,BR002,Personal,128321314.45,10.67,2026-05-25,60,71348175.14,Late,High
L003384,C02101,BR047,Auto,108601012.24,11.52,2021-08-30,48,83377222.39,Current,Low
L003385,C05655,BR036,Personal,138371660.65,15.71,2025-09-26,48,102792315.15,Current,Low
L003386,C02123,BR022,Mortgage,329412929.62,10.18,2021-07-03,240,240740020.89,Current,Medium
L003387,C02115,BR040,Mortgage,826183861.07,7.17,2024-10-03,300,270698508.49,Current,High
L003388,C06188,BR038,Personal,444482595.18,14.11,2025-02-19,24,207957614.52,Current,Low
L003389,C02891,BR033,Mortgage,432128416.88,5.81,2024-04-21,120,117335897.76,Current,Medium
L003390,C01202,BR048,Personal,51955501.54,17.59,2022-09-03,24,30420050.8,Current,Low
L003391,C01809,BR004,Mortgage,1125281019.27,8.99,2023-01-26,300,732909051.51,Default,High
L003392,C05827,BR016,Auto,379092415.68,7.15,2025-10-22,36,115025965.34,Current,Low
L003393,C09789,BR038,Personal,212512661.14,16.62,2026-04-03,60,172790836.52,Late,Medium
L003394,C04921,BR018,Auto,332938710.96,11.32,2023-07-20,60,37656656.33,Current,Low
L003395,C05852,BR018,Business,10000000000.0,12.94,2023-03-23,24,2342221033.02,Current,Low
L003396,C04611,BR001,Personal,190172980.9,13.67,2023-10-15,36,30892905.89,Current,Low
L003397,C05172,BR022,Mortgage,1643222914.57,8.46,2023-02-11,180,1053251462.47,Current,Medium
L003398,C05337,BR005,Auto,187035696.14,8.99,2020-02-24,36,134102794.55,Current,Medium
L003399,C01171,BR030,Personal,163905343.54,13.4,2024-10-02,48,106033998.97,Late,Medium
L003400,C08905,BR011,Mortgage,343273662.68,7.15,2026-08-28,240,233394236.23,Current,Low
L003401,C04042,BR030,Mortgage,441644954.29,8.56,2022-01-21,120,348408719.44,Current,Low
L003402,C02640,BR050,Auto,271887962.05,9.07,2025-01-18,48,190461534.79,Current,Low
L003403,C02992,BR002,Auto,321699440.48,11.33,2020-07-17,60,173167807.59,Current,Low
L003404,C06171,BR017,Personal,136220989.01,10.58,2022-06-18,60,84186487.2,Late,Low
L003405,C01344,BR025,Auto,327469666.0,9.6,2025-10-21,36,226091283.55,Current,Low
L003406,C08746,BR019,Auto,64790780.08,8.05,2023-12-29,36,13810929.33,Current,Low
L003407,C05169,BR010,Mortgage,2055592057.06,9.47,2025-06-23,240,1172777884.55,Current,Low
L003408,C01921,BR049,Personal,75495102.33,12.35,2024-08-16,48,56345633.88,Current,Low
L003409,C05413,BR044,Business,288618177.92,7.84,2024-01-07,60,103515631.39,Current,High
L003410,C02730,BR038,Auto,128168867.3,11.26,2024-09-17,36,29031949.3,Current,Low
L003411,C04919,BR041,Auto,171692153.16,7.41,2024-09-09,48,157881697.08,Default,High
L003412,C06623,BR020,Personal,83098831.33,15.23,2024-01-03,12,55147525.8,Current,Low
L003413,C00050,BR021,Mortgage,536388691.11,5.83,2022-07-13,180,212029437.64,Current,Medium
L003414,C08675,BR006,Mortgage,1447346052.26,7.29,2026-04-24,240,177579429.99,Current,Low
L003415,C06106,BR047,Auto,170086052.0,10.91,2026-07-22,48,117565369.83,Current,Low
